index,year,month,day,bsrn,rotd,Kp0,Kp3,Kp6,Kp9,Kp12,Kp15,Kp18,Kp21,Kpsum,Ap0,Ap3,Ap6,Ap9,Ap12,Ap15,Ap18,Ap21,Apavg,Cp,C9,isn,f107_adj,Q,f107_81ctr_adj,f107_81lst_adj,f107_obs,f107_81ctr_obs,f107_81lst_obs
2012-06-17,2012,6,17,2440,22,3.7,3.3,5.3,6.0,6.0,4.0,4.3,4.0,36.7,22,18,56,80,80,27,32,27,43,1.5,7,62,128.0,0,130.6,122.9,124.0,126.8,120.7
2012-06-18,2012,6,18,2440,23,4.3,5.3,3.0,2.0,2.3,2.0,1.3,1.0,21.3,32,56,15,7,9,7,5,4,17,0.9,4,40,121.9,0,130.7,123.1,118.0,126.9,120.8
2012-06-19,2012,6,19,2440,24,0.0,0.3,0.7,0.0,0.0,0.3,0.3,0.3,2.0,0,2,3,0,0,2,2,2,1,0.0,0,36,113.5,0,130.7,123.1,109.9,126.9,120.8
2012-06-20,2012,6,20,2440,25,1.0,1.3,0.7,0.7,0.3,0.3,0.7,0.0,5.0,4,5,3,3,2,2,3,0,3,0.0,0,21,107.1,0,130.8,123.1,103.7,127.0,120.7
2012-06-21,2012,6,21,2440,26,0.3,0.7,0.0,0.3,0.7,0.7,0.7,0.7,4.0,2,3,0,2,3,3,3,3,2,0.0,0,11,100.9,0,130.9,123.0,97.7,127.0,120.6
2012-06-22,2012,6,22,2440,27,0.7,0.7,1.7,1.3,2.0,1.0,0.3,0.0,7.7,3,3,6,5,7,4,2,0,4,0.1,0,13,91.4,0,131.2,122.8,88.4,127.3,120.4
2012-06-23,2012,6,23,2441,1,0.3,0.3,1.0,1.0,0.3,2.0,1.3,0.3,6.7,2,2,4,4,2,7,5,2,4,0.1,0,11,86.8,0,131.2,122.6,84.0,127.3,120.1
2012-06-24,2012,6,24,2441,2,1.7,0.3,1.0,0.7,1.0,1.0,1.0,0.3,7.0,6,2,4,3,4,4,4,2,4,0.1,0,14,88.1,0,131.4,122.4,85.3,127.5,119.9
2012-06-25,2012,6,25,2441,3,1.3,1.7,2.3,1.7,3.3,2.7,1.7,1.3,16.0,5,6,9,6,18,12,6,5,8,0.5,2,12,91.5,0,131.5,122.3,88.6,127.6,119.8
2012-06-26,2012,6,26,2441,4,2.0,2.7,2.3,2.0,1.3,1.0,0.3,1.7,13.3,7,12,9,7,5,4,2,6,6,0.3,1,25,102.5,0,131.5,122.4,99.2,127.6,119.8
2012-06-27,2012,6,27,2441,5,0.7,1.0,1.0,1.0,2.3,2.3,1.7,2.0,12.0,3,4,4,4,9,9,6,7,6,0.3,1,49,109.9,0,131.5,122.5,106.3,127.6,119.9
2012-06-28,2012,6,28,2441,6,1.3,1.3,2.7,1.7,1.7,1.0,0.7,0.7,11.0,5,5,12,6,6,4,3,3,6,0.2,1,61,123.7,0,131.5,122.9,119.7,127.5,120.2
2012-06-29,2012,6,29,2441,7,1.0,0.7,1.0,0.7,1.3,1.0,1.3,2.3,9.3,4,3,4,3,5,4,5,9,5,0.2,1,72,121.3,0,131.5,123.2,117.4,127.6,120.5
2012-06-30,2012,6,30,2441,8,2.3,3.0,3.7,4.3,4.7,4.0,3.7,4.3,30.0,9,15,22,32,39,27,22,32,25,1.2,6,73,128.2,0,131.5,123.6,124.0,127.6,120.9
2012-07-01,2012,7,1,2441,9,3.7,3.7,3.3,3.3,3.0,3.0,3.0,3.3,26.3,22,22,18,18,15,15,15,18,18,1.0,5,84,137.9,0,131.5,124.2,133.4,127.6,121.4
2012-07-02,2012,7,2,2441,10,3.3,3.7,4.3,3.0,4.0,4.0,3.0,2.0,27.3,18,22,32,15,27,27,15,7,20,1.0,5,85,171.4,0,131.5,125.1,165.9,127.6,122.2
2012-07-03,2012,7,3,2441,11,2.3,2.0,1.7,2.7,2.0,3.3,2.0,2.3,18.3,9,7,6,12,7,18,7,9,9,0.5,2,83,150.7,0,131.5,125.8,145.8,127.5,122.8
2012-07-04,2012,7,4,2441,12,2.3,3.0,1.7,2.3,2.3,0.7,0.7,1.7,14.7,9,15,6,9,9,3,3,6,8,0.4,2,87,168.6,0,131.4,126.6,163.2,127.4,123.6
2012-07-05,2012,7,5,2441,13,2.0,1.3,1.0,3.3,4.3,3.3,2.7,3.0,21.0,7,5,4,18,32,18,12,15,14,0.8,4,86,170.1,0,131.2,127.5,164.6,127.3,124.4
2012-07-06,2012,7,6,2441,14,2.0,2.7,1.7,2.0,2.3,3.7,4.0,4.3,22.7,7,12,6,7,9,22,27,32,15,0.9,4,88,163.0,0,131.1,128.1,157.7,127.1,125.0
2012-07-07,2012,7,7,2441,15,2.0,1.7,1.7,1.7,1.3,1.0,2.7,2.0,14.0,7,6,6,6,5,4,12,7,7,0.3,1,97,163.7,0,130.9,128.7,158.4,127.0,125.6
2012-07-08,2012,7,8,2441,16,1.7,1.7,1.7,3.0,2.3,2.7,2.3,4.3,19.7,6,6,6,15,9,12,9,32,12,0.7,3,78,183.7,0,130.8,129.5,177.7,126.8,126.3
2012-07-09,2012,7,9,2441,17,4.7,3.7,4.3,3.7,6.7,5.3,3.3,4.3,36.0,39,22,32,22,111,56,18,32,42,1.5,7,81,179.6,0,130.6,130.0,173.8,126.7,126.7
2012-07-10,2012,7,10,2441,18,3.7,2.0,2.7,3.7,2.7,2.0,2.3,2.0,21.0,22,7,12,22,12,7,9,7,12,0.7,3,71,179.2,0,130.4,130.4,173.4,126.5,127.1
2012-07-11,2012,7,11,2441,19,2.3,2.3,3.7,3.0,1.0,1.3,2.0,3.0,18.7,9,9,22,15,4,5,7,15,11,0.6,3,73,167.1,0,130.2,130.6,161.7,126.3,127.3
2012-07-12,2012,7,12,2441,20,2.7,3.0,3.7,3.0,1.7,1.7,0.7,1.3,17.7,12,15,22,15,6,6,3,5,10,0.6,3,83,170.9,0,129.7,130.9,165.4,125.8,127.5
2012-07-13,2012,7,13,2441,21,0.3,0.7,0.3,0.7,0.3,0.3,0.3,0.3,3.3,2,3,2,3,2,2,2,2,2,0.0,0,86,152.1,0,129.3,131.0,147.2,125.4,127.6
2012-07-14,2012,7,14,2441,22,0.3,0.7,0.7,1.0,2.3,3.0,5.7,5.0,18.7,2,3,3,4,9,15,67,48,19,1.0,5,83,152.8,0,128.9,131.2,147.9,125.0,127.7
2012-07-15,2012,7,15,2441,23,4.3,5.3,6.7,6.0,5.3,6.0,7.0,6.0,46.7,32,56,111,80,56,80,132,80,78,1.8,7,78,145.1,0,128.5,131.4,140.5,124.7,127.9
2012-07-16,2012,7,16,2441,24,6.3,5.3,4.7,4.3,5.0,4.7,2.7,3.0,36.0,94,56,39,32,48,39,12,15,42,1.5,7,68,159.5,0,128.1,131.9,154.4,124.3,128.3
2012-07-17,2012,7,17,2441,25,3.7,4.7,4.3,1.7,2.0,2.7,2.0,2.3,23.3,22,39,32,6,7,12,7,9,17,0.9,4,57,131.7,0,127.6,132.1,127.5,123.8,128.4
2012-07-18,2012,7,18,2441,26,1.3,1.0,1.3,1.0,0.7,1.0,1.3,1.3,9.0,5,4,5,4,3,4,5,5,4,0.2,1,38,113.1,0,127.4,131.9,109.5,123.6,128.3
2012-07-19,2012,7,19,2441,27,0.3,1.3,1.7,1.0,1.7,1.3,1.7,1.0,10.0,2,5,6,4,6,5,6,4,5,0.2,1,25,103.2,0,127.2,131.8,100.0,123.5,128.1
2012-07-20,2012,7,20,2442,1,1.3,3.0,1.3,3.0,2.3,3.0,2.3,2.3,18.7,5,15,5,15,9,15,9,9,10,0.6,3,24,95.3,0,127.1,131.5,92.3,123.3,127.8
2012-07-21,2012,7,21,2442,2,2.3,1.7,2.0,1.0,0.7,3.0,2.7,1.7,15.0,9,6,7,4,3,15,12,6,8,0.4,2,19,92.8,0,127.0,131.3,89.9,123.3,127.6
2012-07-22,2012,7,22,2442,3,0.7,2.3,2.7,2.3,1.7,0.7,0.7,2.0,13.0,3,9,12,9,6,3,3,7,6,0.3,1,19,96.7,0,127.0,131.0,93.7,123.3,127.3
2012-07-23,2012,7,23,2442,4,2.3,2.0,1.0,1.3,2.7,3.0,2.0,2.7,17.0,9,7,4,5,12,15,7,12,9,0.5,2,42,99.8,0,127.0,130.8,96.7,123.3,127.1
2012-07-24,2012,7,24,2442,5,2.3,2.7,1.3,1.3,2.7,2.0,2.3,0.7,15.3,9,12,5,5,12,7,9,3,8,0.4,2,47,105.7,0,127.0,130.7,102.4,123.3,127.0
2012-07-25,2012,7,25,2442,6,3.0,1.0,2.0,1.3,1.0,0.3,0.7,0.7,10.0,15,4,7,5,4,2,3,3,5,0.2,1,42,108.7,0,126.8,130.6,105.4,123.2,126.8
2012-07-26,2012,7,26,2442,7,0.3,0.0,0.7,0.3,1.0,1.0,0.3,0.0,3.7,2,0,3,2,4,4,2,0,2,0.0,0,57,118.3,0,126.7,130.6,114.7,123.2,126.8
2012-07-27,2012,7,27,2442,8,0.0,1.3,1.0,0.7,0.7,1.0,0.7,1.7,7.0,0,5,4,3,3,4,3,6,4,0.1,0,73,127.1,0,126.7,130.6,123.3,123.1,126.8
2012-07-28,2012,7,28,2442,9,0.7,1.3,2.0,1.7,2.7,2.7,3.7,3.3,18.0,3,5,7,6,12,12,22,18,11,0.6,3,71,130.5,0,126.7,130.7,126.6,123.2,126.9
2012-07-29,2012,7,29,2442,10,2.3,1.7,1.7,1.7,1.3,0.7,1.0,0.3,10.7,9,6,6,6,5,3,4,2,5,0.2,1,74,135.4,0,126.9,130.7,131.4,123.4,126.9
2012-07-30,2012,7,30,2442,11,1.3,1.7,3.0,2.7,3.0,4.3,3.3,2.0,21.3,5,6,15,12,15,32,18,7,14,0.8,4,80,140.1,0,127.1,130.8,136.0,123.6,127.0
2012-07-31,2012,7,31,2442,12,1.7,1.3,0.7,0.3,1.7,1.3,1.0,1.3,9.3,6,5,3,2,6,5,4,5,4,0.2,1,81,144.0,0,127.3,130.9,139.8,123.8,127.0
2012-08-01,2012,8,1,2442,13,1.0,1.3,1.0,1.0,1.3,1.0,1.7,2.0,10.3,4,5,4,4,5,4,6,7,5,0.2,1,88,154.6,0,127.4,131.2,150.1,124.0,127.3
2012-08-02,2012,8,2,2442,14,0.3,0.3,0.7,1.7,4.7,5.0,4.0,3.0,19.7,2,2,3,6,39,48,27,15,18,1.0,5,95,138.6,0,127.6,131.2,134.6,124.2,127.3
2012-08-03,2012,8,3,2442,15,2.7,2.7,1.7,1.0,1.0,1.0,0.7,0.7,11.3,12,12,6,4,4,4,3,3,6,0.3,1,116,143.8,0,127.8,131.4,139.7,124.4,127.5
2012-08-04,2012,8,4,2442,16,1.0,1.0,1.3,0.7,1.3,2.0,1.3,2.3,11.0,4,4,5,3,5,7,5,9,5,0.2,1,101,142.7,0,128.0,131.5,138.7,124.6,127.6
2012-08-05,2012,8,5,2442,17,0.3,0.3,0.7,1.3,1.0,1.3,1.7,2.3,9.0,2,2,3,5,4,5,6,9,4,0.2,1,82,137.9,0,128.1,131.5,134.0,124.8,127.6
2012-08-06,2012,8,6,2442,18,2.3,3.0,1.7,2.3,2.0,3.0,2.0,2.7,19.0,9,15,6,9,7,15,7,12,10,0.6,3,65,137.9,0,128.1,131.5,134.1,124.7,127.6
2012-08-07,2012,8,7,2442,19,1.7,1.0,1.0,1.7,1.3,1.0,1.7,3.0,12.3,6,4,4,6,5,4,6,15,6,0.3,1,81,132.1,0,127.9,131.5,128.5,124.6,127.5
2012-08-08,2012,8,8,2442,20,4.7,1.7,1.7,1.3,1.7,2.3,0.7,1.0,15.0,39,6,6,5,6,9,3,4,10,0.5,2,82,137.0,0,127.7,131.5,133.3,124.4,127.6
2012-08-09,2012,8,9,2442,21,2.7,1.7,1.0,1.3,0.7,1.0,0.7,0.7,9.7,12,6,4,5,3,4,3,3,5,0.2,1,105,134.8,0,127.5,131.5,131.2,124.2,127.6
2012-08-10,2012,8,10,2442,22,0.3,1.0,0.3,0.0,0.3,0.3,0.3,0.7,3.3,2,4,2,0,2,2,2,3,2,0.0,0,87,128.8,0,127.3,131.5,125.4,124.1,127.6
2012-08-11,2012,8,11,2442,23,0.0,0.3,0.3,0.3,1.7,1.0,1.7,2.0,7.3,0,2,2,2,6,4,6,7,4,0.1,0,72,123.0,0,127.0,131.5,119.7,123.9,127.6
2012-08-12,2012,8,12,2442,24,1.7,2.0,2.0,1.0,1.7,1.3,2.3,2.3,14.3,6,7,7,4,6,5,9,9,7,0.3,1,65,115.3,0,126.4,131.5,112.3,123.3,127.5
2012-08-13,2012,8,13,2442,25,0.7,1.3,1.7,1.7,2.3,3.0,2.7,1.7,15.0,3,5,6,6,9,15,12,6,8,0.4,2,49,110.9,0,126.0,131.4,108.1,123.0,127.4
2012-08-14,2012,8,14,2442,26,1.7,2.0,1.3,1.7,1.7,1.3,1.0,2.3,13.0,6,7,5,6,6,5,4,9,6,0.3,1,22,108.5,0,125.6,131.2,105.8,122.6,127.3
2012-08-15,2012,8,15,2442,27,1.3,0.0,1.0,1.3,1.3,1.3,1.7,2.3,10.3,5,0,4,5,5,5,6,9,5,0.2,1,20,103.2,0,125.2,131.1,100.7,122.3,127.1
2012-08-16,2012,8,16,2443,1,2.0,2.0,2.0,1.0,2.7,3.7,3.0,3.3,19.7,7,7,7,4,12,22,15,18,12,0.7,3,23,100.8,0,124.9,130.9,98.3,122.1,127.0
2012-08-17,2012,8,17,2443,2,3.7,2.3,1.7,1.0,1.0,1.0,1.3,1.7,13.7,22,9,6,4,4,4,5,6,8,0.4,2,33,97.5,0,124.6,130.8,95.1,121.8,126.8
2012-08-18,2012,8,18,2443,3,1.0,2.0,1.7,2.0,2.0,2.3,3.7,3.0,17.7,4,7,6,7,7,9,22,15,10,0.5,2,36,99.4,0,124.0,130.6,97.0,121.3,126.7
2012-08-19,2012,8,19,2443,4,1.7,2.0,1.3,4.0,3.3,1.7,1.3,4.0,19.3,6,7,5,27,18,6,5,27,13,0.7,3,48,98.5,0,123.5,130.4,96.2,120.8,126.5
2012-08-20,2012,8,20,2443,5,3.3,3.0,2.7,1.7,3.3,1.7,2.3,2.0,20.0,18,15,12,6,18,6,9,7,11,0.7,3,53,98.5,0,123.0,130.2,96.2,120.4,126.3
2012-08-21,2012,8,21,2443,6,1.7,1.0,1.0,1.3,1.3,1.3,0.7,2.7,11.0,6,4,4,5,5,5,3,12,6,0.2,1,47,96.4,0,122.6,129.7,94.2,120.1,125.8
2012-08-22,2012,8,22,2443,7,1.0,1.3,0.3,1.0,2.3,1.3,1.0,2.3,10.7,4,5,2,4,9,5,4,9,5,0.2,1,46,96.9,0,122.1,129.3,94.8,119.6,125.4
2012-08-23,2012,8,23,2443,8,3.0,2.0,2.0,2.0,2.0,2.3,3.0,0.7,17.0,15,7,7,7,7,9,15,3,9,0.5,2,47,98.8,0,121.7,128.9,96.7,119.2,125.0
2012-08-24,2012,8,24,2443,9,2.3,2.0,1.3,1.3,2.0,1.3,2.0,2.7,15.0,9,7,5,5,7,5,7,12,7,0.4,2,47,106.4,0,121.2,128.5,104.2,118.8,124.7
2012-08-25,2012,8,25,2443,10,1.3,2.0,2.3,1.7,2.3,2.3,2.7,3.0,17.7,5,7,9,6,9,9,12,15,9,0.5,2,51,108.1,0,120.7,128.1,105.9,118.4,124.3
2012-08-26,2012,8,26,2443,11,1.0,1.7,1.7,3.0,3.3,2.3,3.7,2.0,18.7,4,6,6,15,18,9,22,7,11,0.6,3,52,115.6,0,120.1,127.6,113.2,117.8,123.8
2012-08-27,2012,8,27,2443,12,1.7,3.0,1.7,0.7,0.7,0.7,0.7,1.7,10.7,6,15,6,3,3,3,3,6,6,0.3,1,50,113.7,0,119.6,127.4,111.5,117.5,123.6
2012-08-28,2012,8,28,2443,13,0.7,0.3,0.3,1.3,1.0,0.3,0.7,0.7,5.3,3,2,2,5,4,2,3,3,3,0.1,0,53,113.4,0,119.5,127.2,111.2,117.3,123.5
2012-08-29,2012,8,29,2443,14,1.0,1.0,1.3,0.7,0.7,0.7,0.0,0.7,6.0,4,4,5,3,3,3,0,3,3,0.1,0,55,120.6,0,119.5,127.1,118.3,117.4,123.3
2012-08-30,2012,8,30,2443,15,0.3,0.3,0.7,0.7,1.0,0.7,1.0,0.3,5.0,2,2,3,3,4,3,4,2,3,0.1,0,84,130.2,0,119.6,127.0,127.8,117.5,123.3
2012-08-31,2012,8,31,2443,16,0.0,0.0,0.3,0.7,1.0,0.0,0.0,0.0,2.0,0,0,2,3,4,0,0,0,1,0.0,0,100,132.9,0,119.8,127.0,130.5,117.8,123.3
2012-09-01,2012,9,1,2443,17,1.7,1.7,2.0,1.7,1.3,1.0,0.7,1.7,11.7,6,6,7,6,5,4,3,6,5,0.2,1,95,148.2,0,120.1,127.0,145.6,118.1,123.3
2012-09-02,2012,9,2,2443,18,3.0,2.7,2.3,2.3,2.3,2.7,3.7,4.7,23.7,15,12,9,9,9,12,22,39,16,0.9,4,93,144.7,0,120.3,127.0,142.3,118.4,123.3
2012-09-03,2012,9,3,2443,19,3.3,4.0,3.7,3.0,5.7,4.7,4.3,4.0,32.7,18,27,22,15,67,39,32,27,31,1.3,6,112,144.0,0,120.6,126.8,141.6,118.7,123.2
2012-09-04,2012,9,4,2443,20,3.3,3.0,4.3,2.0,2.0,2.3,2.3,4.0,23.3,18,15,32,7,7,9,9,27,16,0.9,4,104,139.9,0,120.8,126.7,137.6,119.0,123.2
2012-09-05,2012,9,5,2443,21,5.7,5.3,5.0,4.0,2.0,3.3,3.3,2.7,31.3,67,56,48,27,7,18,18,12,32,1.3,6,80,134.9,0,121.1,126.7,132.7,119.3,123.1
2012-09-06,2012,9,6,2443,22,4.3,4.0,0.7,0.7,0.7,3.0,2.7,1.0,17.0,32,27,3,3,3,15,12,4,12,0.7,3,76,130.0,0,121.2,126.7,128.0,119.4,123.2
2012-09-07,2012,9,7,2443,23,1.3,3.0,2.3,1.3,2.0,1.7,3.3,3.0,18.0,5,15,9,5,7,6,18,15,10,0.6,3,62,135.4,0,121.2,126.9,133.4,119.5,123.4
2012-09-08,2012,9,8,2443,24,2.7,2.3,1.3,1.7,2.0,2.0,2.0,1.0,15.0,12,9,5,6,7,7,7,4,7,0.4,2,54,130.5,0,121.2,127.1,128.6,119.6,123.6
2012-09-09,2012,9,9,2443,25,1.0,1.0,1.0,1.3,0.7,0.7,1.0,0.7,7.3,4,4,4,5,3,3,4,3,4,0.1,0,58,124.8,0,121.2,127.3,123.0,119.7,123.8
2012-09-10,2012,9,10,2443,26,1.7,0.7,1.0,0.3,1.0,0.7,0.7,0.0,6.0,6,3,4,2,4,3,3,0,3,0.1,0,46,112.8,0,121.3,127.4,111.3,119.8,124.0
2012-09-11,2012,9,11,2443,27,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.3,1.3,0,0,2,2,0,2,0,2,1,0.0,0,50,106.4,0,121.2,127.6,105.1,119.8,124.2
2012-09-12,2012,9,12,2444,1,1.0,1.0,1.3,2.0,1.3,0.7,1.0,2.0,10.3,4,4,5,7,5,3,4,7,5,0.2,1,48,103.8,0,121.3,127.8,102.6,120.0,124.4
2012-09-13,2012,9,13,2444,2,3.0,1.7,1.3,0.3,0.3,1.7,1.0,0.7,10.0,15,6,5,2,2,6,4,3,5,0.2,1,38,100.3,0,121.3,128.0,99.1,120.0,124.6
2012-09-14,2012,9,14,2444,3,0.7,1.3,0.7,0.7,1.3,1.7,1.0,3.0,10.3,3,5,3,3,5,6,4,15,6,0.2,1,34,101.7,0,121.2,128.1,100.5,120.0,124.8
2012-09-15,2012,9,15,2444,4,2.3,2.0,1.7,1.3,0.7,1.3,1.3,2.3,13.0,9,7,6,5,3,5,5,9,6,0.3,1,40,98.6,0,121.1,128.1,97.5,120.0,124.7
2012-09-16,2012,9,16,2444,5,2.3,2.7,0.7,1.7,1.0,1.0,3.0,1.3,13.7,9,12,3,6,4,4,15,5,7,0.4,2,42,98.3,0,121.0,127.9,97.3,119.9,124.6
2012-09-17,2012,9,17,2444,6,2.0,1.7,0.0,1.0,0.7,0.3,0.7,1.7,8.0,7,6,0,4,3,2,3,6,4,0.1,0,36,102.5,0,120.8,127.7,101.5,119.8,124.4
2012-09-18,2012,9,18,2444,7,3.0,3.3,2.0,1.7,2.3,2.7,0.3,1.0,16.3,15,18,7,6,9,12,2,4,9,0.5,2,42,105.3,0,120.6,127.5,104.3,119.6,124.2
2012-09-19,2012,9,19,2444,8,1.0,2.3,0.7,1.3,1.7,3.7,3.7,4.7,19.0,4,9,3,5,6,22,22,39,14,0.8,4,44,110.8,0,120.2,127.3,109.8,119.3,124.1
2012-09-20,2012,9,20,2444,9,3.3,2.0,3.0,2.3,2.0,2.0,2.0,1.7,18.3,18,7,15,9,7,7,7,6,10,0.5,2,53,118.4,0,119.9,127.0,117.4,119.1,123.9
2012-09-21,2012,9,21,2444,10,1.3,1.3,1.3,1.3,2.3,2.7,1.7,0.7,12.7,5,5,5,5,9,12,6,3,6,0.3,1,55,117.8,0,119.7,126.4,116.9,118.9,123.3
2012-09-22,2012,9,22,2444,11,1.7,1.0,1.3,1.3,0.3,0.3,0.3,1.3,7.7,6,4,5,5,2,2,2,5,4,0.1,0,38,125.3,0,119.4,126.0,124.5,118.7,123.0
2012-09-23,2012,9,23,2444,12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0,0,0,0,0,0,2,0,0,0.0,0,49,134.4,0,119.2,125.6,133.6,118.6,122.6
2012-09-24,2012,9,24,2444,13,0.0,0.0,0.0,0.0,0.3,1.3,0.7,0.7,3.0,0,0,0,0,2,5,3,3,2,0.0,0,66,137.4,0,119.0,125.2,136.6,118.5,122.3
2012-09-25,2012,9,25,2444,14,0.7,0.7,0.7,0.3,0.3,0.3,0.0,0.0,3.0,3,3,3,2,2,2,0,0,2,0.0,0,89,140.6,0,118.9,124.9,139.8,118.4,122.1
2012-09-26,2012,9,26,2444,15,0.7,0.3,0.7,0.7,1.7,1.0,3.0,2.3,10.3,3,2,3,3,6,4,15,9,6,0.3,1,95,139.9,0,118.8,124.6,139.2,118.4,121.8
2012-09-27,2012,9,27,2444,16,2.7,1.7,1.3,0.7,0.3,0.3,0.3,1.0,8.3,12,6,5,3,2,2,2,4,4,0.2,1,74,133.8,0,118.8,124.0,133.2,118.4,121.3
2012-09-28,2012,9,28,2444,17,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0,0,2,0,0,0,0,0,0,0.0,0,56,138.3,0,118.8,123.5,137.8,118.5,120.8
2012-09-29,2012,9,29,2444,18,0.0,1.0,1.3,0.7,0.7,0.7,1.0,0.7,6.0,0,4,5,3,3,3,4,3,3,0.1,0,52,136.4,0,118.9,123.0,136.0,118.6,120.4
2012-09-30,2012,9,30,2444,19,0.7,1.0,1.3,3.0,3.0,3.0,2.7,4.3,19.0,3,4,5,15,15,15,12,32,13,0.7,3,65,135.9,0,119.1,122.6,135.6,118.8,120.1
2012-10-01,2012,10,1,2444,20,6.7,6.3,3.7,2.0,2.0,1.3,1.0,1.3,24.3,111,94,22,7,7,5,4,5,32,1.3,6,54,128.3,0,119.3,122.1,128.1,119.1,119.6
2012-10-02,2012,10,2,2444,21,1.7,0.3,0.0,2.3,2.0,1.7,1.0,1.7,10.7,6,2,0,9,7,6,4,6,5,0.2,1,51,118.3,0,119.8,121.7,118.2,119.6,119.2
2012-10-03,2012,10,3,2444,22,2.7,2.3,1.3,0.7,0.7,0.7,0.7,1.0,10.0,12,9,5,3,3,3,3,4,5,0.2,1,44,111.8,0,120.3,121.2,111.7,120.2,118.8
2012-10-04,2012,10,4,2444,23,0.7,0.3,0.3,0.7,0.0,0.0,0.0,0.0,2.0,3,2,2,3,0,0,0,0,1,0.0,0,43,109.5,0,120.7,120.7,109.5,120.7,118.4
2012-10-05,2012,10,5,2444,24,0.0,0.0,0.3,1.0,0.7,2.0,1.0,2.3,7.3,0,0,2,4,3,7,4,9,4,0.1,0,42,106.1,0,121.1,120.1,106.2,121.2,117.8
2012-10-06,2012,10,6,2444,25,2.3,1.3,1.0,1.3,2.3,2.0,1.3,1.7,13.3,9,5,4,5,9,7,5,6,6,0.3,1,30,98.7,0,121.4,119.6,98.8,121.5,117.5
2012-10-07,2012,10,7,2444,26,0.7,1.7,0.7,1.3,0.3,0.3,1.7,2.7,9.3,3,6,3,5,2,2,6,12,5,0.2,1,28,97.9,0,121.7,119.5,98.1,121.8,117.3
2012-10-08,2012,10,8,2444,27,3.0,4.0,6.3,5.7,4.0,2.3,5.3,4.0,34.7,15,27,94,67,27,9,56,27,40,1.5,7,34,103.2,0,121.9,119.5,103.4,122.1,117.4
2012-10-09,2012,10,9,2445,1,6.7,6.0,5.7,4.3,1.7,2.0,3.0,5.0,34.3,111,80,67,32,6,7,15,48,46,1.5,7,49,105.9,0,122.1,119.6,106.2,122.4,117.5
2012-10-10,2012,10,10,2445,2,3.0,2.0,2.0,2.3,2.3,3.3,3.0,2.0,20.0,15,7,7,9,9,18,15,7,11,0.6,3,53,111.6,0,122.1,119.8,112.0,122.5,117.8
2012-10-11,2012,10,11,2445,3,2.7,2.0,1.0,1.3,2.0,1.3,0.7,1.7,12.7,12,7,4,5,7,5,3,6,6,0.3,1,51,116.2,0,122.2,120.1,116.6,122.6,118.1
2012-10-12,2012,10,12,2445,4,3.3,4.0,2.3,2.0,2.3,3.0,2.7,1.3,21.0,18,27,9,7,9,15,12,5,13,0.7,3,58,121.3,0,122.0,120.3,121.9,122.6,118.4
2012-10-13,2012,10,13,2445,5,3.3,5.0,5.7,5.3,5.7,5.7,4.3,3.7,38.7,18,48,67,56,67,67,32,22,47,1.5,7,56,124.3,0,121.8,120.6,124.9,122.4,118.7
2012-10-14,2012,10,14,2445,6,4.3,3.0,3.3,3.7,4.0,2.7,3.3,4.0,28.3,32,15,18,22,27,12,18,27,21,1.1,5,66,131.3,0,121.5,120.8,132.1,122.2,119.0
2012-10-15,2012,10,15,2445,7,3.7,2.7,2.0,2.0,1.7,0.7,2.0,1.3,16.0,22,12,7,7,6,3,7,5,9,0.5,2,83,135.9,0,121.2,121.1,136.8,122.0,119.3
2012-10-16,2012,10,16,2445,8,1.0,1.3,2.3,1.3,1.3,1.7,1.0,1.0,11.0,4,5,9,5,5,6,4,4,5,0.2,1,80,136.1,0,121.0,121.2,137.0,121.8,119.4
2012-10-17,2012,10,17,2445,9,2.7,2.0,2.3,0.7,1.3,1.0,0.7,2.7,13.3,12,7,9,3,5,4,3,12,7,0.3,1,71,134.1,0,120.9,121.2,135.0,121.7,119.5
2012-10-18,2012,10,18,2445,10,2.7,0.7,0.7,1.3,0.7,1.7,1.0,1.0,9.7,12,3,3,5,3,6,4,4,5,0.2,1,76,136.5,0,120.6,121.2,137.6,121.5,119.6
2012-10-19,2012,10,19,2445,11,2.3,0.7,0.3,0.0,0.3,0.3,0.3,0.3,4.7,9,3,2,0,2,2,2,2,3,0.0,0,66,140.3,0,120.4,121.2,141.4,121.4,119.7
2012-10-20,2012,10,20,2445,12,0.0,0.0,0.3,0.3,0.3,0.3,0.7,0.3,2.3,0,0,2,2,2,2,3,2,2,0.0,0,51,150.1,0,120.2,121.3,151.4,121.2,119.8
2012-10-21,2012,10,21,2445,13,0.7,0.7,1.0,0.7,0.7,0.7,0.7,0.3,5.3,3,3,4,3,3,3,3,2,3,0.1,0,57,142.8,0,120.1,121.2,144.2,121.2,119.8
2012-10-22,2012,10,22,2445,14,1.3,0.7,0.3,0.0,0.0,0.7,0.7,0.3,4.0,5,3,2,0,0,3,3,2,2,0.0,0,59,153.9,0,120.0,121.3,155.5,121.2,120.0
2012-10-23,2012,10,23,2445,15,1.7,2.3,1.7,2.0,1.7,1.7,2.3,1.0,14.3,6,9,6,7,6,6,9,4,7,0.3,1,64,140.1,0,119.9,121.3,141.6,121.1,120.0
